,trial_id,parent_study_id,base_score,monotone_constraints,column_sample_by_tree,column_sample_by_level,tree_method,subsample_ratio,max_count,l2_regularization,learn_rate,max_depth,min_child_weight,loss,maxCategories,train_result,test_result
1014,model_20210930-195310-c624ab6108-91358fae68,model_20210930-195310-c624ab6108,0.5,(0),1.0,1.0,auto,1.0,142,1.0,0.09954785446227028,11,54,,,215.70587158203125,211.7925567626953
1015,model_20210930-195310-c624ab6108-14a884ee2f,model_20210930-195310-c624ab6108,0.5,(0),1.0,1.0,auto,1.0,382,1.0,0.08070678595335647,12,59,,,207.10269165039065,210.43687438964844
1016,model_20210930-195310-c624ab6108-f5a0a7e70e,model_20210930-195310-c624ab6108,0.5,(0),1.0,1.0,auto,1.0,166,1.0,0.055784418031741174,11,41,none,,220.45602416992188,213.110107421875
1017,model_20210930-195310-c624ab6108-0569597d98,model_20210930-195310-c624ab6108,0.5,(0),1.0,1.0,auto,1.0,266,1.0,0.06101993298575641,10,65,,-2.0,220.19395446777344,212.3254547119141
1018,model_20210930-195310-c624ab6108-1446472dd6,model_20210930-195310-c624ab6108,0.5,(0),1.0,1.0,auto,1.0,379,1.0,0.08865241773541219,11,70,none,,210.9609832763672,210.7955322265625
1019,model_20210930-195310-c624ab6108-50417dae71,model_20210930-195310-c624ab6108,0.5,(0),1.0,1.0,auto,1.0,370,1.0,0.08078569124224483,12,69,,,203.86410522460935,209.76666259765625
1020,model_20210930-195218-544f1851d6-a65002bb9c,model_20210930-195218-544f1851d6,0.5,(0),1.0,1.0,auto,1.0,178,1.0,0.08702506307965156,11,62,,,154.0232696533203,166.81138610839844
1021,model_20210930-195218-544f1851d6-2a9926a07c,model_20210930-195218-544f1851d6,0.5,(0),1.0,1.0,auto,1.0,349,1.0,0.09547285567869318,11,50,none,,147.19406127929688,165.52561950683594
1022,model_20210930-195218-544f1851d6-62e6917f72,model_20210930-195218-544f1851d6,0.5,(0),1.0,1.0,auto,1.0,260,1.0,0.05582146308653357,12,62,,,149.76419067382812,166.34906005859375
1023,model_20210930-195218-544f1851d6-02ee605492,model_20210930-195218-544f1851d6,0.5,(0),1.0,1.0,auto,1.0,295,1.0,0.07005033658491223,10,44,,,155.69815063476562,166.7977752685547
1024,model_20210930-195218-544f1851d6-2ac5d6feae,model_20210930-195218-544f1851d6,0.5,(0),1.0,1.0,auto,1.0,111,1.0,0.06551581164215613,11,35,none,,160.2934112548828,169.06788635253906
1025,model_20210930-195218-544f1851d6-2c4cc9c85d,model_20210930-195218-544f1851d6,0.5,(0),1.0,1.0,auto,1.0,381,1.0,0.099115014413858,11,43,,,147.57017517089844,165.745361328125
1026,model_20210930-195218-544f1851d6-a20024fb0e,model_20210930-195218-544f1851d6,0.5,(0),1.0,1.0,auto,1.0,324,1.0,0.09773973500783957,11,42,,,148.24989318847656,165.91477966308594
1027,model_20210930-193034-4277c6ce46-b9991a5f73,model_20210930-193034-4277c6ce46,0.5,(0),1.0,1.0,auto,1.0,342,1.0,0.08695046988035611,12,54,,,236.33676147460935,238.8227081298828
1028,model_20210930-193034-4277c6ce46-0d00438dd1,model_20210930-193034-4277c6ce46,0.5,(0),1.0,1.0,auto,1.0,326,1.0,0.053507684754593395,10,57,,,253.37014770507807,241.41238403320312
1029,model_20210930-193034-4277c6ce46-aa65c1e3eb,model_20210930-193034-4277c6ce46,0.5,(0),1.0,1.0,auto,1.0,162,1.0,0.07374779477674794,11,63,,,251.7030792236328,241.5808258056641
1030,model_20210930-193034-4277c6ce46-cefc3fd9d6,model_20210930-193034-4277c6ce46,0.5,(0),1.0,1.0,auto,1.0,109,1.0,0.0643907845451452,11,35,,,257.07879638671875,243.27430725097656
1031,model_20210930-193034-4277c6ce46-5c77302565,model_20210930-193034-4277c6ce46,0.5,(0),1.0,1.0,auto,1.0,240,1.0,0.09387952826260128,10,45,,,249.578125,240.55343627929688
1032,model_20210930-193034-4277c6ce46-357c915778,model_20210930-193034-4277c6ce46,0.5,(0),1.0,1.0,auto,1.0,366,1.0,0.07940847577560313,12,54,,,233.3076629638672,238.38406372070312
1033,model_20210930-193034-4277c6ce46-38a18c7065,model_20210930-193034-4277c6ce46,0.5,(0),1.0,1.0,auto,1.0,258,1.0,0.05341427588090291,11,55,none,,249.54400634765625,240.85858154296875
1034,model_20210930-193034-4277c6ce46-d5b54eff0d,model_20210930-193034-4277c6ce46,0.5,(0),1.0,1.0,auto,1.0,245,1.0,0.08783104678610844,12,69,none,,237.7618103027344,238.96641540527344
1035,model_20210930-192524-de145ee3ba-b3f30c03ba,model_20210930-192524-de145ee3ba,0.5,(0),1.0,1.0,auto,1.0,254,1.0,0.08907792177343761,11,59,,,133.74459838867188,148.58609008789062
1036,model_20210930-192524-de145ee3ba-ab13c3b3d3,model_20210930-192524-de145ee3ba,0.5,(0),1.0,1.0,auto,1.0,126,1.0,0.05217852759192962,11,52,,,143.37400817871094,151.88731384277344
1037,model_20210930-192524-de145ee3ba-1509431381,model_20210930-192524-de145ee3ba,0.5,(0),1.0,1.0,auto,1.0,176,1.0,0.08270676826295957,10,35,,,140.05943298339844,150.2001953125
1038,model_20210930-192524-de145ee3ba-2538b56a3a,model_20210930-192524-de145ee3ba,0.5,(0),1.0,1.0,auto,1.0,319,1.0,0.0588363764024709,11,67,,,135.2130584716797,148.883056640625
1039,model_20210930-192524-de145ee3ba-e0f011cc16,model_20210930-192524-de145ee3ba,0.5,(0),1.0,1.0,auto,1.0,391,1.0,0.0718156000165664,12,42,,,127.23999786376952,147.49794006347656
1040,model_20210930-192524-de145ee3ba-a455db1118,model_20210930-192524-de145ee3ba,0.5,(0),1.0,1.0,auto,1.0,398,1.0,0.07743959511195422,12,42,,-2.0,126.64221954345705,147.27938842773438
1041,model_20210930-192524-de145ee3ba-c3a3575e87,model_20210930-192524-de145ee3ba,0.5,(0),1.0,1.0,auto,1.0,396,1.0,0.0841814479072095,12,44,,,124.927001953125,147.00477600097656
1042,model_20210930-192508-15be5a76e3-abbfe2a8de,model_20210930-192508-15be5a76e3,0.5,(0),1.0,1.0,auto,1.0,321,1.0,0.0903920354946206,11,57,none,,172.35470581054688,180.5894317626953
1043,model_20210930-192508-15be5a76e3-3cff928d44,model_20210930-192508-15be5a76e3,0.5,(0),1.0,1.0,auto,1.0,120,1.0,0.05255599145816457,11,68,,,180.5957794189453,184.308349609375
1044,model_20210930-192508-15be5a76e3-3fa341cf1d,model_20210930-192508-15be5a76e3,0.5,(0),1.0,1.0,auto,1.0,388,1.0,0.05863093176311006,11,31,none,,174.4769744873047,181.4192047119141
1045,model_20210930-192508-15be5a76e3-ed2a158cb7,model_20210930-192508-15be5a76e3,0.5,(0),1.0,1.0,auto,1.0,273,1.0,0.08226830341264611,10,45,,,176.4682159423828,181.75917053222656
1046,model_20210930-192508-15be5a76e3-85db7ac289,model_20210930-192508-15be5a76e3,0.5,(0),1.0,1.0,auto,1.0,160,1.0,0.07534005204528801,12,48,none,,174.07615661621094,181.66848754882807
1047,model_20210930-192508-15be5a76e3-5bfa0e465f,model_20210930-192508-15be5a76e3,0.5,(0),1.0,1.0,auto,1.0,391,1.0,0.07128456456609104,11,57,,,173.0309295654297,180.77984619140625
1048,model_20210930-192508-15be5a76e3-f1f30b3ccf,model_20210930-192508-15be5a76e3,0.5,(0),1.0,1.0,auto,1.0,305,1.0,0.09803873253774459,10,56,,,175.7098846435547,181.4466552734375
1049,model_20210930-192508-15be5a76e3-9c10c3c76d,model_20210930-192508-15be5a76e3,0.5,(0),1.0,1.0,auto,1.0,309,1.0,0.07703468420835317,11,61,,,173.9951629638672,181.08529663085935
1050,model_20210930-192456-f865bcbc33-ec2b96150c,model_20210930-192456-f865bcbc33,0.5,(0),1.0,1.0,auto,1.0,370,1.0,0.06016037916660942,11,54,none,,240.6464385986328,235.3677215576172
1051,model_20210930-192456-f865bcbc33-09ee103ebd,model_20210930-192456-f865bcbc33,0.5,(0),1.0,1.0,auto,1.0,229,1.0,0.09396692572441734,11,68,,,241.08929443359372,235.52891540527344
1052,model_20210930-192456-f865bcbc33-91bc9891b9,model_20210930-192456-f865bcbc33,0.5,(0),1.0,1.0,auto,1.0,209,1.0,0.07165931901059708,10,45,,,251.25314331054688,237.8592071533203
1053,model_20210930-192456-f865bcbc33-07c72c683d,model_20210930-192456-f865bcbc33,0.5,(0),1.0,1.0,auto,1.0,108,1.0,0.05031191977247492,12,54,,,251.8919677734375,239.7103576660156
1054,model_20210930-192456-f865bcbc33-080d5c449e,model_20210930-192456-f865bcbc33,0.5,(0),1.0,1.0,auto,1.0,318,1.0,0.0842417829437763,12,31,,,228.24822998046875,234.18614196777344
1055,model_20210930-192456-f865bcbc33-a5f0c4f269,model_20210930-192456-f865bcbc33,0.5,(0),1.0,1.0,auto,1.0,310,1.0,0.07729176968260122,11,43,,,238.70443725585935,235.16455078125
1056,model_20210930-192456-f865bcbc33-055d368866,model_20210930-192456-f865bcbc33,0.5,(0),1.0,1.0,auto,1.0,315,1.0,0.0809673106057594,12,32,,,228.2811584472656,234.18560791015625
1057,model_20210930-191759-dc8d4371e7-46a819f744,model_20210930-191759-dc8d4371e7,0.5,(0),1.0,1.0,auto,1.0,380,1.0,0.052945101237252844,11,40,,,174.01971435546875,181.12203979492188
1058,model_20210930-191759-dc8d4371e7-78764f8ecc,model_20210930-191759-dc8d4371e7,0.5,(0),1.0,1.0,auto,1.0,190,1.0,0.0747479516006291,12,48,,,173.13560485839844,181.30905151367188
1059,model_20210930-191759-dc8d4371e7-a82fd6584f,model_20210930-191759-dc8d4371e7,0.5,(0),1.0,1.0,auto,1.0,221,1.0,0.09680790577363582,11,36,,,173.5592041015625,181.0635986328125
1060,model_20210930-191759-dc8d4371e7-48bf0fd2ca,model_20210930-191759-dc8d4371e7,0.5,(0),1.0,1.0,auto,1.0,296,1.0,0.07902960550158322,11,64,,,173.6180419921875,180.97531127929688
1061,model_20210930-191759-dc8d4371e7-cff5811234,model_20210930-191759-dc8d4371e7,0.5,(0),1.0,1.0,auto,1.0,152,1.0,0.060306421862016756,10,56,,-2.0,180.5529327392578,183.7329559326172
1062,model_20210930-191759-dc8d4371e7-7486cf9049,model_20210930-191759-dc8d4371e7,0.5,(0),1.0,1.0,auto,1.0,305,1.0,0.053008189357849046,12,68,,-2.0,173.25222778320312,181.23504638671875
1063,model_20210930-191759-dc8d4371e7-a8667bd260,model_20210930-191759-dc8d4371e7,0.5,(0),1.0,1.0,auto,1.0,289,1.0,0.08944152331500267,12,38,,,170.66763305664062,180.61770629882807
1064,model_20210930-190923-13c3e8ec48-5d862df4e1,model_20210930-190923-13c3e8ec48,0.5,(0),1.0,1.0,auto,1.0,212,1.0,0.09069971544343983,11,40,,-2.0,169.7498016357422,181.291015625
1065,model_20210930-190923-13c3e8ec48-61dc442281,model_20210930-190923-13c3e8ec48,0.5,(0),1.0,1.0,auto,1.0,378,1.0,0.07640548418789772,11,62,,,168.61033630371094,180.8495330810547
1066,model_20210930-190923-13c3e8ec48-2496c7b527,model_20210930-190923-13c3e8ec48,0.5,(0),1.0,1.0,auto,1.0,141,1.0,0.07233570543478171,12,62,,,170.38832092285156,181.79669189453125
1067,model_20210930-190923-13c3e8ec48-fd9374bcbc,model_20210930-190923-13c3e8ec48,0.5,(0),1.0,1.0,auto,1.0,272,1.0,0.05003301295315948,12,35,,,167.7474365234375,181.0979156494141
1068,model_20210930-190923-13c3e8ec48-c7cd79302a,model_20210930-190923-13c3e8ec48,0.5,(0),1.0,1.0,auto,1.0,303,1.0,0.05857937816888033,10,53,,,173.7462921142578,182.12283325195312
1069,model_20210930-190923-13c3e8ec48-e32606f3c0,model_20210930-190923-13c3e8ec48,0.5,(0),1.0,1.0,auto,1.0,396,1.0,0.07594305047635416,11,35,,,169.53294372558594,181.176025390625
1070,model_20210930-190923-13c3e8ec48-0eaae060ef,model_20210930-190923-13c3e8ec48,0.5,(0),1.0,1.0,auto,1.0,384,1.0,0.07578172603025014,11,68,,,170.50181579589844,181.35060119628903
1071,model_20210930-185434-ae7921ecab-434388010d,model_20210930-185434-ae7921ecab,0.5,(0),1.0,1.0,auto,1.0,219,1.0,0.08210081475688351,10,41,,,135.99696350097656,147.75892639160156
1072,model_20210930-185434-ae7921ecab-5ce5c3bb48,model_20210930-185434-ae7921ecab,0.5,(0),1.0,1.0,auto,1.0,241,1.0,0.054588578781487485,10,67,,,139.28431701660156,148.53602600097656
1073,model_20210930-185434-ae7921ecab-217aaf9452,model_20210930-185434-ae7921ecab,0.5,(0),1.0,1.0,auto,1.0,335,1.0,0.09095553641927755,12,54,,,123.78915405273438,145.40225219726562
1074,model_20210930-185434-ae7921ecab-87fbbd2910,model_20210930-185434-ae7921ecab,0.5,(0),1.0,1.0,auto,1.0,124,1.0,0.066877856302058,11,55,,,139.05845642089844,149.05076599121094
1075,model_20210930-185434-ae7921ecab-e3d851f7b7,model_20210930-185434-ae7921ecab,0.5,(0),1.0,1.0,auto,1.0,379,1.0,0.05915928527970385,11,34,,,129.98245239257812,146.3720703125
1076,model_20210930-185434-ae7921ecab-b64cf0faa7,model_20210930-185434-ae7921ecab,0.5,(0),1.0,1.0,auto,1.0,392,1.0,0.09067019182323284,12,64,,-2.0,123.6363525390625,145.16746520996094
1077,model_20210930-185434-ae7921ecab-7c4ebae6a8,model_20210930-185434-ae7921ecab,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.08641909209656982,11,70,,,128.91213989257812,145.9415740966797
1078,model_20210928-170814-c084f75313-c58e834999,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,387,1.0,0.06441404598699063,11,52,,,182.92958068847656,202.6260528564453
1079,model_20210928-170814-c084f75313-b84a096a19,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,252,1.0,0.0995615897288688,11,70,,,183.3104553222656,202.65899658203125
1080,model_20210928-170814-c084f75313-3656360c2d,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,113,1.0,0.05332428853619344,10,56,,,202.4968414306641,211.06773376464844
1081,model_20210928-170814-c084f75313-1cfe99588a,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,308,1.0,0.07275298860165923,11,32,,-2.0,184.0276031494141,203.1063690185547
1082,model_20210928-170814-c084f75313-19785d8807,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,172,1.0,0.08153861122295888,12,41,,,183.7819366455078,203.20626831054688
1083,model_20210928-170814-c084f75313-c23a7149b0,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,396,1.0,0.05939377086789971,11,52,,,183.924072265625,202.9638671875
1084,model_20210928-170814-c084f75313-cc49b728d7,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,101,1.0,0.0626041946653324,11,54,none,,197.3743133544922,208.53062438964844
1085,model_20210928-170814-c084f75313-050a5df2ca,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,350,1.0,0.0640396664946519,11,63,,,184.60752868652344,202.8740997314453
1086,model_20210928-170814-c084f75313-dba3388eef,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,396,1.0,0.06394324576534753,12,30,,,178.43092346191406,201.9562530517578
1087,model_20210928-170814-c084f75313-4887e5fe89,model_20210928-170814-c084f75313,0.5,(0),1.0,1.0,auto,1.0,360,1.0,0.0629928755433257,12,31,,,177.71925354003906,201.80072021484372
1088,model_20210928-170214-b1a62ce7d8-0d72fbb9f5,model_20210928-170214-b1a62ce7d8,0.5,(0),1.0,1.0,auto,1.0,308,1.0,0.09180395615762371,10,55,,,153.46595764160156,159.92343139648438
1089,model_20210928-170214-b1a62ce7d8-1b1848ef0b,model_20210928-170214-b1a62ce7d8,0.5,(0),1.0,1.0,auto,1.0,165,1.0,0.07506653116195862,11,68,,,155.28610229492188,160.75160217285156
1090,model_20210928-170214-b1a62ce7d8-07a0d55016,model_20210928-170214-b1a62ce7d8,0.5,(0),1.0,1.0,auto,1.0,350,1.0,0.05913020249761854,12,38,,,149.45211791992188,159.470703125
1091,model_20210928-170214-b1a62ce7d8-bc686a3a39,model_20210928-170214-b1a62ce7d8,0.5,(0),1.0,1.0,auto,1.0,132,1.0,0.08589654480329409,11,30,,,155.41432189941406,160.8831329345703
1092,model_20210928-170214-b1a62ce7d8-e071a3ab47,model_20210928-170214-b1a62ce7d8,0.5,(0),1.0,1.0,auto,1.0,243,1.0,0.05287109953625543,10,49,,,157.50656127929688,161.19203186035156
1093,model_20210928-170214-b1a62ce7d8-1d3afd8d66,model_20210928-170214-b1a62ce7d8,0.5,(0),1.0,1.0,auto,1.0,348,1.0,0.08852297551416591,12,31,,,148.28309631347656,159.36659240722656
1094,model_20210928-170214-b1a62ce7d8-ca9df4f58b,model_20210928-170214-b1a62ce7d8,0.5,(0),1.0,1.0,auto,1.0,339,1.0,0.09856925136846283,12,31,none,,147.4853973388672,159.20457458496094
1095,model_20210928-170007-0a18193938-7fe2bb00fb,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,205,1.0,0.0706653072818325,11,36,,,189.3379821777344,204.9929656982422
1096,model_20210928-170007-0a18193938-e23f435bce,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,142,1.0,0.06198316172062396,10,60,,,199.10943603515625,208.97157287597656
1097,model_20210928-170007-0a18193938-fb396124fe,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,332,1.0,0.05315453501493749,10,53,,,192.5561065673828,205.76519775390625
1098,model_20210928-170007-0a18193938-047ae9c264,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,357,1.0,0.09981617121278745,11,45,,,179.64175415039062,201.7362518310547
1099,model_20210928-170007-0a18193938-38c660cfb3,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,277,1.0,0.07832402668415075,12,69,,,180.56007385253903,202.2013397216797
1100,model_20210928-170007-0a18193938-8cdae8dc28,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,376,1.0,0.09938888676966949,11,31,,,178.69955444335938,201.68756103515625
1101,model_20210928-170007-0a18193938-7227f18fa8,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,391,1.0,0.09642144352905468,12,31,,,173.0689239501953,200.6343994140625
1102,model_20210928-170007-0a18193938-1dcb6910c0,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,395,1.0,0.09873131435251166,12,32,,,172.0224151611328,200.64280700683597
1103,model_20210928-170007-0a18193938-959db232ca,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,399,1.0,0.07782533040667998,12,32,,,174.89173889160156,201.1316680908203
1104,model_20210928-170007-0a18193938-0ef62844cf,model_20210928-170007-0a18193938,0.5,(0),1.0,1.0,auto,1.0,385,1.0,0.0992008350516266,12,38,,,172.50445556640625,200.83018493652344
1105,model_20210928-164529-b4a75238a4-45cef5879a,model_20210928-164529-b4a75238a4,0.5,(0),1.0,1.0,auto,1.0,160,1.0,0.06316574739457288,10,43,,,222.3732147216797,213.3775177001953
1106,model_20210928-164529-b4a75238a4-20404e98bc,model_20210928-164529-b4a75238a4,0.5,(0),1.0,1.0,auto,1.0,304,1.0,0.09974987271394323,11,51,,,209.4427032470703,208.7108459472656
1107,model_20210928-164529-b4a75238a4-125da263a5,model_20210928-164529-b4a75238a4,0.5,(0),1.0,1.0,auto,1.0,274,1.0,0.06919784396966809,11,70,none,,213.50515747070312,209.57493591308597
1108,model_20210928-164529-b4a75238a4-e486e9ca27,model_20210928-164529-b4a75238a4,0.5,(0),1.0,1.0,auto,1.0,374,1.0,0.05705691720517853,12,36,,,207.9710998535156,208.29823303222656
1109,model_20210928-164529-b4a75238a4-40786ce365,model_20210928-164529-b4a75238a4,0.5,(0),1.0,1.0,auto,1.0,183,1.0,0.0799408499483932,12,57,,,211.4615173339844,209.29537963867188
1110,model_20210928-164529-b4a75238a4-55c87e677e,model_20210928-164529-b4a75238a4,0.5,(0),1.0,1.0,auto,1.0,106,1.0,0.06002087117757071,12,66,,,218.98883056640625,212.30599975585935
1111,model_20210928-164529-b4a75238a4-382e11bf42,model_20210928-164529-b4a75238a4,0.5,(0),1.0,1.0,auto,1.0,398,1.0,0.07851506405421857,12,31,,-2.0,207.7765655517578,208.4691467285156
1112,model_20210928-164529-b4a75238a4-754977c827,model_20210928-164529-b4a75238a4,0.5,(0),1.0,1.0,auto,1.0,393,1.0,0.058145362021508766,12,45,,,207.3456878662109,208.1052703857422
1113,model_20210928-164319-e85ff58ad6-cd96511cd3,model_20210928-164319-e85ff58ad6,0.5,(0),1.0,1.0,auto,1.0,329,1.0,0.055456094921329954,11,38,,-2.0,149.25218200683594,155.22425842285156
1114,model_20210928-164319-e85ff58ad6-cefca3d880,model_20210928-164319-e85ff58ad6,0.5,(0),1.0,1.0,auto,1.0,240,1.0,0.07390915141819772,10,55,,,152.0106201171875,155.8860321044922
1115,model_20210928-164319-e85ff58ad6-a4a28fbc43,model_20210928-164319-e85ff58ad6,0.5,(0),1.0,1.0,auto,1.0,357,1.0,0.08683445716240248,11,67,,,148.51161193847656,155.00621032714844
1116,model_20210928-164319-e85ff58ad6-f3c92061cc,model_20210928-164319-e85ff58ad6,0.5,(0),1.0,1.0,auto,1.0,175,1.0,0.09715565873384469,11,34,,,149.6519775390625,155.36666870117188
1117,model_20210928-164319-e85ff58ad6-7aa5814a3e,model_20210928-164319-e85ff58ad6,0.5,(0),1.0,1.0,auto,1.0,145,1.0,0.058269823669303035,12,53,,,150.8035430908203,155.86605834960938
1118,model_20210928-164319-e85ff58ad6-ad69104197,model_20210928-164319-e85ff58ad6,0.5,(0),1.0,1.0,auto,1.0,336,1.0,0.09853454844992056,12,66,,,145.56430053710938,154.60195922851562
1119,model_20210928-164319-e85ff58ad6-1add4d62d3,model_20210928-164319-e85ff58ad6,0.5,(0),1.0,1.0,auto,1.0,122,1.0,0.09939569081503018,12,65,none,,149.15921020507812,155.4184112548828
1120,model_20210928-164319-e85ff58ad6-f7431dd708,model_20210928-164319-e85ff58ad6,0.5,(0),1.0,1.0,auto,1.0,267,1.0,0.0931495623884033,10,65,none,,150.4882354736328,155.4312286376953
1121,model_20210928-163931-405bdcbab9-69aefb411d,model_20210928-163931-405bdcbab9,0.5,(0),1.0,1.0,auto,1.0,332,1.0,0.0942596356894212,11,40,,,165.14718627929688,170.0514678955078
1122,model_20210928-163931-405bdcbab9-91a62e1e62,model_20210928-163931-405bdcbab9,0.5,(0),1.0,1.0,auto,1.0,104,1.0,0.07938003570641763,11,62,none,,176.5038604736328,175.10516357421875
1123,model_20210928-163931-405bdcbab9-c9ee332a7e,model_20210928-163931-405bdcbab9,0.5,(0),1.0,1.0,auto,1.0,350,1.0,0.0538518518900454,12,51,,,165.30947875976562,170.33840942382812
1124,model_20210928-163931-405bdcbab9-864de2154a,model_20210928-163931-405bdcbab9,0.5,(0),1.0,1.0,auto,1.0,261,1.0,0.060441724200700514,10,57,,,174.74069213867188,173.7625274658203
1125,model_20210928-163931-405bdcbab9-610020c639,model_20210928-163931-405bdcbab9,0.5,(0),1.0,1.0,auto,1.0,161,1.0,0.07352282611822925,10,34,none,,176.73428344726562,174.9906463623047
1126,model_20210928-163931-405bdcbab9-fbd1bf74cc,model_20210928-163931-405bdcbab9,0.5,(0),1.0,1.0,auto,1.0,354,1.0,0.08916239250355229,10,37,,,169.09054565429688,171.16519165039062
1127,model_20210928-163931-405bdcbab9-af9dd394d3,model_20210928-163931-405bdcbab9,0.5,(0),1.0,1.0,auto,1.0,392,1.0,0.09040305928949388,11,68,none,,164.27587890625,169.6114501953125
1128,model_20210928-163623-1b3f7225fa-2327e52f3f,model_20210928-163623-1b3f7225fa,0.5,(0),1.0,1.0,auto,1.0,307,1.0,0.06005450843016475,11,59,,,172.0916290283203,173.2856903076172
1129,model_20210928-163623-1b3f7225fa-98ecbe412e,model_20210928-163623-1b3f7225fa,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.09485942710201915,12,44,,,160.8494110107422,169.94505310058594
